Volume,Observed Pressure,Calculated Pressure
0.326803E-1,54115.7,54126.3
0.326206E-1,54218.3,54224.2
0.325612E-1,54307.6,54322.1
0.325020E-1,54411.9,54420.0
0.324430E-1,54522.4,54517.9
0.323843E-1,54638.1,54615.7
0.323257E-1,54725.7,54713.6
0.322673E-1,54795.5,54811.5
0.322092E-1,54912.7,54909.3
0.321513E-1,55001.8,55007.2
0.320936E-1,55118.1,55105.1
0.320360E-1,55194.6,55202.9
0.319787E-1,55279.1,55300.8
0.319216E-1,55391.3,55398.6
0.318647E-1,55508.3,55496.5
0.318080E-1,55610.7,55594.3
0.317515E-1,55668.7,55692.1
0.316952E-1,55816.6,55790.0
0.316391E-1,55901.9,55887.8
0.315832E-1,56008.6,55985.6
0.315275E-1,56062.9,56083.4
0.314720E-1,56165.5,56181.3
0.314167E-1,56302.2,56279.1
0.313616E-1,56380.0,56376.9
0.313067E-1,56465.9,56474.7
0.312519E-1,56565.7,56572.5
0.311974E-1,56665.7,56670.3
0.311431E-1,56766.5,56768.1
0.310889E-1,56850.6,56865.9
0.310349E-1,56955.9,56963.7
0.309811E-1,57035.5,57061.4
0.309275E-1,57133.0,57159.2
0.308741E-1,57231.1,57257.0
0.308209E-1,57379.0,57354.8
0.307678E-1,57425.1,57452.5
0.307150E-1,57559.2,57550.3
0.306623E-1,57622.8,57648.0
0.306098E-1,57737.9,57745.8
0.305575E-1,57854.6,57843.5
0.305053E-1,57913.7,57941.3
0.304533E-1,58031.6,58039.0
0.304015E-1,58129.4,58136.8
0.303499E-1,58262.4,58234.5
0.302985E-1,58342.4,58332.2
0.302472E-1,58428.5,58430.0
0.301961E-1,58510.0,58527.7
0.301452E-1,58596.3,58625.4
0.300945E-1,58694.5,58723.1
0.300439E-1,58837.1,58820.8
0.299935E-1,58922.9,58918.5
0.299432E-1,59030.4,59016.2
0.298932E-1,59105.8,59113.9
0.298433E-1,59223.0,59211.6
0.297935E-1,59291.2,59309.3
0.297439E-1,59395.4,59407.0
0.296945E-1,59525.9,59504.7
0.296453E-1,59586.9,59602.4
0.295962E-1,59676.5,59700.1
0.295473E-1,59819.7,59797.7
0.294985E-1,59913.8,59895.4
0.294499E-1,60001.5,59993.1
0.294015E-1,60076.5,60090.7
0.293532E-1,60201.0,60188.4
0.293051E-1,60290.8,60286.0
0.292571E-1,60399.3,60383.7
0.292093E-1,60451.7,60481.3
0.291617E-1,60555.2,60579.0
0.291142E-1,60660.1,60676.6
0.290668E-1,60782.5,60774.2
