X,Y
0.408001E+0008,0.234716E+0008
0.407816E+0008,0.235115E+0008
0.407630E+0008,0.235514E+0008
0.407444E+0008,0.235912E+0008
0.407257E+0008,0.236310E+0008
0.407071E+0008,0.236708E+0008
0.406884E+0008,0.237106E+0008
0.406696E+0008,0.237504E+0008
0.406509E+0008,0.237901E+0008
0.406321E+0008,0.238299E+0008
0.406132E+0008,0.238696E+0008
0.405944E+0008,0.239093E+0008
0.405755E+0008,0.239489E+0008
0.405566E+0008,0.239886E+0008
0.405376E+0008,0.240283E+0008
0.405187E+0008,0.240679E+0008
0.404997E+0008,0.241075E+0008
0.404806E+0008,0.241471E+0008
0.404616E+0008,0.241867E+0008
0.404425E+0008,0.242262E+0008
0.404233E+0008,0.242658E+0008
0.404042E+0008,0.243053E+0008
0.403850E+0008,0.243448E+0008
0.403658E+0008,0.243843E+0008
0.403466E+0008,0.244237E+0008
0.403273E+0008,0.244632E+0008
0.403080E+0008,0.245026E+0008
0.402887E+0008,0.245420E+0008
0.402693E+0008,0.245814E+0008
0.402499E+0008,0.246208E+0008
0.402305E+0008,0.246602E+0008
0.402111E+0008,0.246995E+0008
0.401916E+0008,0.247388E+0008
0.401721E+0008,0.247781E+0008
0.401525E+0008,0.248174E+0008
0.401330E+0008,0.248567E+0008
0.401134E+0008,0.248959E+0008
0.400938E+0008,0.249352E+0008
0.400741E+0008,0.249744E+0008
0.400544E+0008,0.250136E+0008
0.400347E+0008,0.250528E+0008
0.400150E+0008,0.250919E+0008
0.399952E+0008,0.251311E+0008
0.399754E+0008,0.251702E+0008
0.399556E+0008,0.252093E+0008
0.399357E+0008,0.252484E+0008
0.399158E+0008,0.252875E+0008
0.398959E+0008,0.253265E+0008
0.398760E+0008,0.253655E+0008
0.398560E+0008,0.254046E+0008
0.398360E+0008,0.254436E+0008
0.398160E+0008,0.254825E+0008
0.397959E+0008,0.255215E+0008
0.397758E+0008,0.255604E+0008
0.397557E+0008,0.255994E+0008
0.397356E+0008,0.256383E+0008
0.397154E+0008,0.256771E+0008
0.396952E+0008,0.257160E+0008
0.396750E+0008,0.257549E+0008
0.396547E+0008,0.257937E+0008
0.396344E+0008,0.258325E+0008
0.396141E+0008,0.258713E+0008
0.395938E+0008,0.259101E+0008
0.395734E+0008,0.259488E+0008
0.395530E+0008,0.259875E+0008
0.395326E+0008,0.260263E+0008
0.395121E+0008,0.260650E+0008
0.394916E+0008,0.261036E+0008
0.394711E+0008,0.261423E+0008
0.394505E+0008,0.261809E+0008
0.394300E+0008,0.262196E+0008
0.394094E+0008,0.262582E+0008
0.393887E+0008,0.262967E+0008
0.393681E+0008,0.263353E+0008
0.393474E+0008,0.263739E+0008
0.393267E+0008,0.264124E+0008
0.393059E+0008,0.264509E+0008
0.392852E+0008,0.264894E+0008
0.392644E+0008,0.265278E+0008
0.392435E+0008,0.265663E+0008
0.392227E+0008,0.266047E+0008
0.392018E+0008,0.266431E+0008
0.391809E+0008,0.266815E+0008
0.391599E+0008,0.267199E+0008
0.391389E+0008,0.267583E+0008
0.391179E+0008,0.267966E+0008
0.390969E+0008,0.268349E+0008
0.390759E+0008,0.268732E+0008
0.390548E+0008,0.269115E+0008
0.390337E+0008,0.269497E+0008
0.390125E+0008,0.269880E+0008
0.389914E+0008,0.270262E+0008
0.389702E+0008,0.270644E+0008
0.389489E+0008,0.271026E+0008
0.389277E+0008,0.271407E+0008
0.389064E+0008,0.271789E+0008
0.388851E+0008,0.272170E+0008
0.388638E+0008,0.272551E+0008
0.388424E+0008,0.272932E+0008
0.388210E+0008,0.273313E+0008
0.387996E+0008,0.273693E+0008
0.387781E+0008,0.274073E+0008
0.387567E+0008,0.274453E+0008
0.387352E+0008,0.274833E+0008
0.387136E+0008,0.275213E+0008
0.386921E+0008,0.275592E+0008
0.386705E+0008,0.275972E+0008
0.386489E+0008,0.276351E+0008
0.386272E+0008,0.276729E+0008
0.386056E+0008,0.277108E+0008
0.385839E+0008,0.277487E+0008
0.385622E+0008,0.277865E+0008
0.385404E+0008,0.278243E+0008
0.385186E+0008,0.278621E+0008
0.384968E+0008,0.278999E+0008
0.384750E+0008,0.279376E+0008
0.384531E+0008,0.279753E+0008
0.384312E+0008,0.280130E+0008
0.384093E+0008,0.280507E+0008
0.383874E+0008,0.280884E+0008
0.383654E+0008,0.281260E+0008
0.383434E+0008,0.281637E+0008
0.383214E+0008,0.282013E+0008
0.382993E+0008,0.282389E+0008
0.382773E+0008,0.282764E+0008
0.382551E+0008,0.283140E+0008
0.382330E+0008,0.283515E+0008
0.382108E+0008,0.283890E+0008
0.381887E+0008,0.284265E+0008
0.381664E+0008,0.284640E+0008
0.381442E+0008,0.285014E+0008
0.381219E+0008,0.285388E+0008
0.380996E+0008,0.285762E+0008
0.380773E+0008,0.286136E+0008
0.380550E+0008,0.286510E+0008
0.380326E+0008,0.286883E+0008
0.380102E+0008,0.287257E+0008
0.379877E+0008,0.287630E+0008
0.379653E+0008,0.288002E+0008
0.379428E+0008,0.288375E+0008
0.379203E+0008,0.288748E+0008
0.378978E+0008,0.289120E+0008
0.378752E+0008,0.289492E+0008
0.378526E+0008,0.289864E+0008
0.378300E+0008,0.290235E+0008
0.378073E+0008,0.290607E+0008
0.377847E+0008,0.290978E+0008
0.377620E+0008,0.291349E+0008
0.377392E+0008,0.291720E+0008
0.377165E+0008,0.292090E+0008
0.376937E+0008,0.292461E+0008
0.376709E+0008,0.292831E+0008
0.376481E+0008,0.293201E+0008
0.376252E+0008,0.293570E+0008
0.376023E+0008,0.293940E+0008
0.375794E+0008,0.294309E+0008
0.375565E+0008,0.294678E+0008
0.375335E+0008,0.295047E+0008
0.375105E+0008,0.295416E+0008
0.374875E+0008,0.295785E+0008
0.374644E+0008,0.296153E+0008
0.374414E+0008,0.296521E+0008
0.374183E+0008,0.296889E+0008
0.373951E+0008,0.297257E+0008
0.373720E+0008,0.297624E+0008
