X,Y
0.121704E+0010,0.607342E+0009
0.121664E+0010,0.608194E+0009
0.121624E+0010,0.609046E+0009
0.121583E+0010,0.609898E+0009
0.121543E+0010,0.610749E+0009
0.121503E+0010,0.611600E+0009
0.121463E+0010,0.612450E+0009
0.121422E+0010,0.613301E+0009
0.121382E+0010,0.614151E+0009
0.121341E+0010,0.615000E+0009
0.121301E+0010,0.615850E+0009
0.121260E+0010,0.616699E+0009
0.121220E+0010,0.617548E+0009
0.121179E+0010,0.618397E+0009
0.121138E+0010,0.619245E+0009
0.121097E+0010,0.620093E+0009
0.121056E+0010,0.620941E+0009
0.121015E+0010,0.621788E+0009
0.120974E+0010,0.622636E+0009
0.120933E+0010,0.623483E+0009
0.120892E+0010,0.624329E+0009
0.120851E+0010,0.625176E+0009
0.120810E+0010,0.626022E+0009
0.120769E+0010,0.626867E+0009
0.120727E+0010,0.627713E+0009
0.120686E+0010,0.628558E+0009
0.120645E+0010,0.629403E+0009
0.120603E+0010,0.630248E+0009
0.120562E+0010,0.631092E+0009
0.120520E+0010,0.631936E+0009
0.120478E+0010,0.632780E+0009
0.120437E+0010,0.633624E+0009
0.120395E+0010,0.634467E+0009
0.120353E+0010,0.635310E+0009
0.120311E+0010,0.636152E+0009
0.120269E+0010,0.636995E+0009
0.120227E+0010,0.637837E+0009
0.120185E+0010,0.638679E+0009
0.120143E+0010,0.639520E+0009
0.120101E+0010,0.640361E+0009
0.120059E+0010,0.641202E+0009
0.120017E+0010,0.642043E+0009
0.119974E+0010,0.642883E+0009
0.119932E+0010,0.643723E+0009
0.119890E+0010,0.644563E+0009
0.119847E+0010,0.645402E+0009
0.119805E+0010,0.646242E+0009
0.119762E+0010,0.647080E+0009
0.119720E+0010,0.647919E+0009
0.119677E+0010,0.648757E+0009
0.119634E+0010,0.649595E+0009
0.119591E+0010,0.650433E+0009
0.119549E+0010,0.651270E+0009
0.119506E+0010,0.652107E+0009
0.119463E+0010,0.652944E+0009
0.119420E+0010,0.653781E+0009
0.119377E+0010,0.654617E+0009
0.119333E+0010,0.655453E+0009
0.119290E+0010,0.656288E+0009
0.119247E+0010,0.657124E+0009
0.119204E+0010,0.657959E+0009
0.119160E+0010,0.658793E+0009
0.119117E+0010,0.659628E+0009
0.119074E+0010,0.660462E+0009
0.119030E+0010,0.661296E+0009
0.118987E+0010,0.662129E+0009
0.118943E+0010,0.662962E+0009
0.118899E+0010,0.663795E+0009
0.118856E+0010,0.664628E+0009
